,class,operation,time
1362,blind,verify,41
1363,blind,verify,50
1364,blind,verify,13
1365,blind,verify,39
1366,blind,verify,35
1367,blind,verify,15
1368,blind,verify,34
1369,blind,verify,35
1370,blind,verify,41
1371,blind,verify,9
1372,blind,verify,46
1373,blind,verify,19
1374,blind,verify,3
1375,blind,verify,20
1376,smart-prl,sign,27
1377,smart-prl,sign,16
1378,smart-prl,sign,30
1379,smart-prl,sign,28
1380,smart-prl,sign,25
1381,smart-prl,sign,29
1382,smart-prl,sign,28
1383,smart-prl,sign,29
1384,smart-prl,sign,28
1385,smart-prl,sign,29
1386,smart-prl,sign,28
1387,smart-prl,sign,28
1388,smart-prl,sign,29
1389,smart-prl,sign,24
1390,smart-prl,sign,29
1391,smart-prl,sign,29
1392,smart-prl,sign,25
1393,smart-prl,sign,27
1394,smart-prl,sign,27
1395,smart-prl,sign,25
1396,smart-prl,sign,27
1397,smart-prl,sign,26
1398,smart-prl,sign,28
1399,smart-prl,sign,25
1400,smart-prl,sign,28
1401,smart-prl,sign,24
1402,smart-prl,sign,29
1403,smart-prl,sign,29
1404,smart-prl,sign,26
1405,smart-prl,sign,29
1406,smart-prl,sign,29
1407,smart-prl,sign,28
1408,smart-prl,sign,20
1409,smart-prl,sign,29
1410,smart-prl,sign,27
1411,smart-prl,sign,29
1412,smart-prl,sign,28
1413,smart-prl,sign,29
1414,smart-prl,sign,28
1415,smart-prl,sign,29
1416,smart-prl,sign,28
1417,smart-prl,sign,27
1418,smart-prl,sign,27
1419,smart-prl,sign,29
1420,smart-prl,sign,27
1421,smart-prl,sign,29
1422,smart-prl,sign,29
1423,smart-prl,sign,29
1424,smart-prl,sign,27
1425,smart-prl,sign,28
1426,smart-prl,sign,24
1427,smart-prl,sign,27
1428,smart-prl,sign,27
1429,smart-prl,sign,27
1430,smart-prl,sign,30
1431,smart-prl,sign,30
1432,smart-prl,sign,30
1433,smart-prl,sign,28
1434,smart-prl,sign,29
1435,smart-prl,sign,27
1436,smart-prl,sign,20
1437,smart-prl,sign,30
1438,smart-prl,sign,30
1439,smart-prl,sign,28
1440,smart-prl,sign,22
1441,smart-prl,sign,27
1442,smart-prl,sign,29
1443,smart-prl,sign,29
1444,smart-prl,sign,26
1445,smart-prl,sign,27
1446,smart-prl,sign,25
1447,smart-prl,sign,29
1448,smart-prl,sign,29
1449,smart-prl,sign,28
1450,smart-prl,sign,29
1451,smart-prl,sign,26
1452,smart-prl,sign,29
1453,smart-prl,sign,23
1454,smart-prl,sign,27
1455,smart-prl,sign,29
1456,smart-prl,sign,26
1457,smart-prl,sign,29
1458,smart-prl,sign,30
1459,smart-prl,sign,29
1460,smart-prl,sign,30
1461,smart-prl,sign,26
1462,smart-prl,sign,30
1463,smart-prl,sign,10
1464,smart-prl,sign,24
1465,smart-prl,sign,28
1466,smart-prl,sign,29
1467,smart-prl,sign,29
1468,smart-prl,sign,27
1469,smart-prl,sign,29
1470,smart-prl,sign,29
1471,smart-prl,sign,28
1472,smart-prl,sign,27
1473,smart-prl,sign,29
1474,smart-prl,sign,27
1475,smart-prl,sign,28
1476,smart-prl,sign,26
1477,smart-prl,sign,12
1478,smart-prl,sign,29
1479,smart-prl,sign,28
1480,smart-prl,sign,30
1481,smart-prl,sign,27
1482,smart-prl,sign,29
1483,smart-prl,sign,29
1484,smart-prl,sign,25
1485,smart-prl,sign,19
1486,smart-prl,sign,29
1487,smart-prl,sign,27
1488,smart-prl,sign,26
1489,smart-prl,sign,25
1490,smart-prl,sign,27
1491,smart-prl,sign,28
1492,smart-prl,sign,26
1493,smart-prl,sign,29
1494,smart-prl,sign,27
1495,smart-prl,sign,26
1496,smart-prl,sign,29
1497,smart-prl,sign,25
1498,smart-prl,sign,27
1499,smart-prl,sign,29
1500,smart-prl,sign,29
1501,smart-prl,sign,24
1502,smart-prl,sign,27
1503,smart-prl,sign,29
1504,smart-prl,sign,28
1505,smart-prl,sign,28
1506,smart-prl,sign,29
1507,smart-prl,sign,26
1508,smart-prl,sign,29
1509,smart-prl,sign,28
1510,smart-prl,sign,30
1511,smart-prl,sign,29
1512,smart-prl,sign,29
1513,smart-prl,sign,26
1514,smart-prl,sign,27
1515,smart-prl,sign,30
1516,smart-prl,sign,26
1517,smart-prl,sign,30
1518,smart-prl,sign,30
1519,smart-prl,sign,28
1520,smart-prl,sign,30
1521,smart-prl,sign,28
1522,smart-prl,sign,29
1523,smart-prl,sign,28
1524,smart-prl,sign,29
1525,smart-prl,sign,27
1526,smart-prl,sign,25
1527,smart-prl,sign,29
1528,smart-prl,sign,25
1529,smart-prl,sign,26
1530,smart-prl,sign,29
1531,smart-prl,sign,28
1532,smart-prl,sign,22
1533,smart-prl,sign,27
1534,smart-prl,sign,22
1535,smart-prl,sign,25
1536,smart-prl,sign,30
1537,smart-prl,sign,29
1538,smart-prl,sign,30
1539,smart-prl,sign,30
1540,smart-prl,sign,28
1541,smart-prl,sign,27
1542,smart-prl,sign,29
1543,smart-prl,sign,28
1544,smart-prl,sign,28
1545,smart-prl,sign,23
1546,smart-prl,sign,28
1547,smart-prl,sign,29
1548,smart-prl,sign,26
1549,smart-prl,sign,24
1550,smart-prl,sign,25
1551,smart-prl,sign,29
1552,smart-prl,sign,27
1553,smart-prl,sign,28
1554,smart-prl,sign,29
1555,smart-prl,sign,27
1556,smart-prl,sign,19
1557,smart-prl,sign,30
1558,smart-prl,sign,25
1559,smart-prl,sign,28
1560,smart-prl,sign,20
1561,smart-prl,sign,30
1562,smart-prl,sign,30
1563,smart-prl,sign,27
1564,smart-prl,sign,29
1565,smart-prl,sign,30
1566,smart-prl,sign,27
1567,smart-prl,sign,28
1568,smart-prl,sign,30
1569,smart-prl,sign,28
1570,smart-prl,sign,27
1571,smart-prl,sign,23
1572,smart-prl,sign,25
1573,smart-prl,sign,29
1574,smart-prl,sign,26
1575,smart-prl,sign,26
1576,smart-prl,sign,28
1577,smart-prl,sign,28
1578,smart-prl,sign,26
1579,smart-prl,sign,29
1580,smart-prl,sign,26
1581,smart-prl,sign,30
1582,smart-prl,sign,25
1583,smart-prl,sign,27
1584,smart-prl,sign,28
1585,smart-prl,sign,28
1586,smart-prl,sign,18
1587,smart-prl,sign,29
1588,smart-prl,sign,30
1589,smart-prl,sign,29
1590,smart-prl,sign,28
1591,smart-prl,sign,29
1592,smart-prl,sign,29
1593,smart-prl,sign,28
1594,smart-prl,sign,27
1595,smart-prl,sign,28
1596,smart-prl,sign,27
1597,smart-prl,sign,29
1598,smart-prl,sign,29
1599,smart-prl,sign,29
1600,smart-prl,sign,30
1601,smart-prl,sign,29
1602,smart-prl,sign,27
1603,smart-prl,sign,27
1604,smart-prl,sign,29
1605,smart-prl,sign,27
1606,smart-prl,sign,28
1607,smart-prl,sign,25
1608,smart-prl,sign,22
1609,smart-prl,sign,3
1610,smart-prl,sign,28
1611,smart-prl,sign,27
1612,smart-prl,sign,30
1613,smart-prl,sign,29
1614,smart-prl,sign,26
1615,smart-prl,sign,26
1616,smart-prl,sign,28
1617,smart-prl,sign,9
1618,smart-prl,sign,28
1619,smart-prl,sign,28
1620,smart-prl,sign,28
1621,smart-prl,sign,30
1622,smart-prl,sign,30
1623,smart-prl,sign,27
1624,smart-prl,sign,24
1625,smart-prl,sign,28
1626,smart-prl,sign,28
1627,smart-prl,sign,26
1628,smart-prl,sign,18
1629,smart-prl,sign,25
1630,smart-prl,sign,28
1631,smart-prl,sign,28
1632,smart-prl,sign,27
1633,smart-prl,sign,27
1634,smart-prl,sign,24
1635,smart-prl,sign,29
1636,smart-prl,sign,24
1637,smart-prl,sign,30
1638,smart-prl,sign,30
1639,smart-prl,sign,22
1640,smart-prl,sign,27
1641,smart-prl,sign,24
1642,smart-prl,sign,26
1643,smart-prl,sign,26
1644,smart-prl,sign,22
1645,smart-prl,sign,28
1646,smart-prl,sign,28
1647,smart-prl,sign,27
1648,smart-prl,sign,27
1649,smart-prl,sign,27
1650,smart-prl,sign,29
1651,smart-prl,sign,28
1652,smart-prl,sign,28
1653,smart-prl,sign,27
1654,smart-prl,sign,29
1655,smart-prl,sign,30
1656,smart-prl,sign,30
1657,smart-prl,sign,27
1658,smart-prl,sign,27
1659,smart-prl,sign,28
1660,smart-prl,sign,26
1661,smart-prl,sign,23
1662,smart-prl,sign,27
1663,smart-prl,sign,22
1664,smart-prl,sign,29
1665,smart-prl,sign,29
1666,smart-prl,sign,23
1667,smart-prl,sign,26
1668,smart-prl,sign,27
1669,smart-prl,sign,27
1670,smart-prl,sign,30
1671,smart-prl,sign,29
1672,smart-prl,sign,29
1673,smart-prl,sign,28
1674,smart-prl,sign,30
1675,smart-prl,sign,29
1676,smart-prl,sign,28
1677,smart-prl,sign,22
1678,smart-prl,sign,29
1679,smart-prl,sign,28
1680,smart-prl,sign,27
1681,smart-prl,sign,29
1682,smart-prl,sign,28
1683,smart-prl,sign,25
1684,smart-prl,sign,26
1685,smart-prl,sign,27
1686,smart-prl,sign,28
1687,smart-prl,sign,29
1688,smart-prl,sign,24
1689,smart-prl,sign,26
1690,smart-prl,sign,24
1691,smart-prl,sign,28
1692,smart-prl,sign,29
1693,smart-prl,sign,27
1694,smart-prl,sign,28
1695,smart-prl,sign,30
1696,smart-prl,sign,28
1697,smart-prl,sign,25
1698,smart-prl,sign,27
1699,smart-prl,sign,29
1700,smart-prl,sign,28
1701,smart-prl,sign,27
1702,smart-prl,sign,29
1703,smart-prl,sign,25
1704,smart-prl,sign,22
1705,smart-prl,sign,27
1706,smart-prl,sign,30
1707,smart-prl,sign,27
1708,smart-prl,sign,28
1709,smart-prl,sign,28
1710,smart-prl,sign,29
1711,smart-prl,sign,29
1712,smart-prl,sign,27
1713,smart-prl,sign,27
1714,smart-prl,sign,29
1715,smart-prl,sign,30
1716,smart-prl,sign,30
1717,smart-prl,sign,29
1718,smart-prl,sign,29
1719,smart-prl,sign,28
1720,smart-prl,sign,29
1721,smart-prl,sign,28
1722,smart-prl,sign,29
1723,smart-prl,sign,29
1724,smart-prl,sign,28
1725,smart-prl,sign,28
1726,smart-prl,sign,25
1727,smart-prl,sign,27
1728,smart-prl,sign,30
1729,smart-prl,sign,30
1730,smart-prl,verify,27
1731,smart-prl,verify,20
1732,smart-prl,verify,30
1733,smart-prl,verify,28
1734,smart-prl,verify,25
1735,smart-prl,verify,12
1736,smart-prl,verify,25
1737,smart-prl,verify,20
1738,smart-prl,verify,18
1739,smart-prl,verify,14
1740,smart-prl,verify,19
1741,smart-prl,verify,10
1742,smart-prl,verify,25
1743,smart-prl,verify,16
1744,smart-prl,verify,16
1745,smart-prl,verify,29
1746,smart-prl,verify,23
1747,smart-prl,verify,22
1748,smart-prl,verify,12
1749,smart-prl,verify,9
1750,smart-prl,verify,22
1751,smart-prl,verify,20
1752,smart-prl,verify,24
1753,smart-prl,verify,12
1754,smart-prl,verify,28
1755,smart-prl,verify,19
1756,smart-prl,verify,17
1757,smart-prl,verify,5
1758,smart-prl,verify,18
1759,smart-prl,verify,19
1760,smart-prl,verify,11
1761,smart-prl,verify,14
1762,smart-prl,verify,3
1763,smart-prl,verify,15
1764,smart-prl,verify,18
1765,smart-prl,verify,25
1766,smart-prl,verify,10
1767,smart-prl,verify,21
1768,smart-prl,verify,15
1769,smart-prl,verify,18
1770,smart-prl,verify,11
1771,smart-prl,verify,12
1772,smart-prl,verify,20
1773,smart-prl,verify,16
1774,smart-prl,verify,14
1775,smart-prl,verify,14
1776,smart-prl,verify,21
1777,smart-prl,verify,17
1778,smart-prl,verify,24
1779,smart-prl,verify,24
1780,smart-prl,verify,13
1781,smart-prl,verify,25
1782,smart-prl,verify,16
1783,smart-prl,verify,30
1784,smart-prl,verify,49
1785,smart-prl,verify,23
1786,smart-prl,verify,25
1787,smart-prl,verify,15
1788,smart-prl,verify,13
1789,smart-prl,verify,8
1790,smart-prl,verify,16
1791,smart-prl,verify,22
1792,smart-prl,verify,21
1793,smart-prl,verify,24
1794,smart-prl,verify,15
1795,smart-prl,verify,24
1796,smart-prl,verify,20
1797,smart-prl,verify,19
1798,smart-prl,verify,14
1799,smart-prl,verify,8
1800,smart-prl,verify,22
1801,smart-prl,verify,23
1802,smart-prl,verify,29
1803,smart-prl,verify,26
1804,smart-prl,verify,26
1805,smart-prl,verify,21
1806,smart-prl,verify,21
1807,smart-prl,verify,20
1808,smart-prl,verify,13
1809,smart-prl,verify,23
1810,smart-prl,verify,21
1811,smart-prl,verify,18
1812,smart-prl,verify,23
1813,smart-prl,verify,26
1814,smart-prl,verify,22
1815,smart-prl,verify,1
1816,smart-prl,verify,15
1817,smart-prl,verify,14
1818,smart-prl,verify,15
1819,smart-prl,verify,7
1820,smart-prl,verify,9
1821,smart-prl,verify,12
1822,smart-prl,verify,12
1823,smart-prl,verify,28
1824,smart-prl,verify,19
1825,smart-prl,verify,13
1826,smart-prl,verify,1
1827,smart-prl,verify,11
1828,smart-prl,verify,11
1829,smart-prl,verify,25
1830,smart-prl,verify,22
1831,smart-prl,verify,28
1832,smart-prl,verify,6
1833,smart-prl,verify,21
1834,smart-prl,verify,23
1835,smart-prl,verify,11
1836,smart-prl,verify,16
1837,smart-prl,verify,11
1838,smart-prl,verify,24
1839,smart-prl,verify,24
1840,smart-prl,verify,27
1841,smart-prl,verify,17
1842,smart-prl,verify,17
1843,smart-prl,verify,14
1844,smart-prl,verify,6
1845,smart-prl,verify,24
1846,smart-prl,verify,20
1847,smart-prl,verify,26
1848,smart-prl,verify,21
1849,smart-prl,verify,11
1850,smart-prl,verify,30
1851,smart-prl,verify,27
1852,smart-prl,verify,23
1853,smart-prl,verify,17
1854,smart-prl,verify,27
1855,smart-prl,verify,16
1856,smart-prl,verify,24
1857,smart-prl,verify,15
1858,smart-prl,verify,29
1859,smart-prl,verify,25
1860,smart-prl,verify,20
1861,smart-prl,verify,19
1862,smart-prl,verify,27
1863,smart-prl,verify,22
1864,smart-prl,verify,22
1865,smart-prl,verify,17
1866,smart-prl,verify,23
1867,smart-prl,verify,17
1868,smart-prl,verify,19
1869,smart-prl,verify,4
1870,smart-prl,verify,4
1871,smart-prl,verify,22
1872,smart-prl,verify,20
1873,smart-prl,verify,14
1874,smart-prl,verify,9
1875,smart-prl,verify,12
1876,smart-prl,verify,17
1877,smart-prl,verify,10
1878,smart-prl,verify,22
1879,smart-prl,verify,13
1880,smart-prl,verify,26
1881,smart-prl,verify,15
1882,smart-prl,verify,21
1883,smart-prl,verify,24
1884,smart-prl,verify,22
1885,smart-prl,verify,17
1886,smart-prl,verify,14
1887,smart-prl,verify,14
1888,smart-prl,verify,14
1889,smart-prl,verify,23
1890,smart-prl,verify,25
1891,smart-prl,verify,16
1892,smart-prl,verify,37
1893,smart-prl,verify,25
1894,smart-prl,verify,19
1895,smart-prl,verify,6
1896,smart-prl,verify,10
1897,smart-prl,verify,21
1898,smart-prl,verify,10
1899,smart-prl,verify,8
1900,smart-prl,verify,14
1901,smart-prl,verify,18
1902,smart-prl,verify,16
1903,smart-prl,verify,25
1904,smart-prl,verify,22
1905,smart-prl,verify,12
1906,smart-prl,verify,13
1907,smart-prl,verify,25
1908,smart-prl,verify,30
1909,smart-prl,verify,7
1910,smart-prl,verify,28
1911,smart-prl,verify,19
1912,smart-prl,verify,31
1913,smart-prl,verify,24
1914,smart-prl,verify,29
1915,smart-prl,verify,22
1916,smart-prl,verify,12
1917,smart-prl,verify,17
1918,smart-prl,verify,27
1919,smart-prl,verify,24
1920,smart-prl,verify,13
1921,smart-prl,verify,19
1922,smart-prl,verify,6
1923,smart-prl,verify,7
1924,smart-prl,verify,21
1925,smart-prl,verify,26
1926,smart-prl,verify,18
1927,smart-prl,verify,8
1928,smart-prl,verify,19
1929,smart-prl,verify,12
1930,smart-prl,verify,22
1931,smart-prl,verify,25
1932,smart-prl,verify,18
1933,smart-prl,verify,25
1934,smart-prl,verify,13
1935,smart-prl,verify,20
1936,smart-prl,verify,13
1937,smart-prl,verify,21
1938,smart-prl,verify,17
1939,smart-prl,verify,14
1940,smart-prl,verify,1
1941,smart-prl,verify,5
1942,smart-prl,verify,18
1943,smart-prl,verify,20
1944,smart-prl,verify,11
1945,smart-prl,verify,15
1946,smart-prl,verify,27
1947,smart-prl,verify,18
1948,smart-prl,verify,21
1949,smart-prl,verify,6
1950,smart-prl,verify,7
1951,smart-prl,verify,28
1952,smart-prl,verify,17
1953,smart-prl,verify,20
1954,smart-prl,verify,7
1955,smart-prl,verify,6
1956,smart-prl,verify,14
1957,smart-prl,verify,20
1958,smart-prl,verify,16
1959,smart-prl,verify,5
1960,smart-prl,verify,13
1961,smart-prl,verify,2
1962,smart-prl,verify,23
1963,smart-prl,verify,23
1964,smart-prl,verify,10
1965,smart-prl,verify,17
1966,smart-prl,verify,26
1967,smart-prl,verify,12
1968,smart-prl,verify,3
1969,smart-prl,verify,9
1970,smart-prl,verify,17
1971,smart-prl,verify,7
1972,smart-prl,verify,1
1973,smart-prl,verify,24
1974,smart-prl,verify,5
1975,smart-prl,verify,20
1976,smart-prl,verify,24
1977,smart-prl,verify,15
1978,smart-prl,verify,11
1979,smart-prl,verify,26
1980,smart-prl,verify,15
1981,smart-prl,verify,11
1982,smart-prl,verify,14
1983,smart-prl,verify,12
1984,smart-prl,verify,27
1985,smart-prl,verify,21
1986,smart-prl,verify,15
1987,smart-prl,verify,19
1988,smart-prl,verify,23
1989,smart-prl,verify,14
1990,smart-prl,verify,16
1991,smart-prl,verify,17
1992,smart-prl,verify,13
1993,smart-prl,verify,21
1994,smart-prl,verify,17
1995,smart-prl,verify,6
1996,smart-prl,verify,25
1997,smart-prl,verify,25
1998,smart-prl,verify,23
1999,smart-prl,verify,22
2000,smart-prl,verify,28
2001,smart-prl,verify,17
2002,smart-prl,verify,9
2003,smart-prl,verify,18
2004,smart-prl,verify,18
2005,smart-prl,verify,18
2006,smart-prl,verify,27
2007,smart-prl,verify,18
2008,smart-prl,verify,25
2009,smart-prl,verify,26
2010,smart-prl,verify,23
2011,smart-prl,verify,26
2012,smart-prl,verify,16
2013,smart-prl,verify,11
2014,smart-prl,verify,11
2015,smart-prl,verify,20
2016,smart-prl,verify,14
2017,smart-prl,verify,19
2018,smart-prl,verify,18
2019,smart-prl,verify,12
2020,smart-prl,verify,10
2021,smart-prl,verify,11
2022,smart-prl,verify,10
2023,smart-prl,verify,2
2024,smart-prl,verify,28
2025,smart-prl,verify,18
2026,smart-prl,verify,17
2027,smart-prl,verify,28
2028,smart-prl,verify,18
2029,smart-prl,verify,25
2030,smart-prl,verify,17
2031,smart-prl,verify,20
2032,smart-prl,verify,10
2033,smart-prl,verify,18
2034,smart-prl,verify,21
2035,smart-prl,verify,26
2036,smart-prl,verify,21
2037,smart-prl,verify,11
2038,smart-prl,verify,22
2039,smart-prl,verify,18
2040,smart-prl,verify,5
2041,smart-prl,verify,2
2042,smart-prl,verify,28
2043,smart-prl,verify,29
2044,smart-prl,verify,21
2045,smart-prl,verify,14
2046,smart-prl,verify,30
2047,smart-prl,verify,28
2048,smart-prl,verify,25
2049,smart-prl,verify,27
2050,smart-prl,verify,20
2051,smart-prl,verify,18
2052,smart-prl,verify,22
2053,smart-prl,verify,17
2054,smart-prl,verify,5
2055,smart-prl,verify,22
2056,smart-prl,verify,13
2057,smart-prl,verify,13
2058,smart-prl,verify,12
2059,smart-prl,verify,18
2060,smart-prl,verify,17
2061,smart-prl,verify,22
2062,smart-prl,verify,22
2063,smart-prl,verify,18
2064,smart-prl,verify,7
2065,smart-prl,verify,16
2066,smart-prl,verify,5
2067,smart-prl,verify,13
2068,smart-prl,verify,13
2069,smart-prl,verify,11
2070,smart-prl,verify,24
2071,smart-prl,verify,15
2072,smart-prl,verify,7
2073,smart-prl,verify,27
2074,smart-prl,verify,28
2075,smart-prl,verify,18
2076,smart-prl,verify,19
2077,smart-prl,verify,24
2078,smart-prl,verify,9
2079,smart-prl,verify,18
2080,smart-prl,verify,28
2081,smart-prl,verify,8
2082,smart-prl,verify,29
