,class,operation,time
1362,smart,verify,156
1363,smart,verify,150
1364,smart,verify,146
1365,smart,verify,163
1366,smart,verify,152
1367,smart,verify,158
1368,smart,verify,149
1369,smart,verify,150
1370,smart,verify,162
1371,smart,verify,153
1372,smart,verify,149
1373,smart,verify,158
1374,smart,verify,151
1375,smart,verify,162
1376,smart,verify,155
1377,smart,verify,70
1378,smart,verify,154
1379,smart,verify,146
1380,smart,verify,153
1381,smart,verify,152
1382,smart,verify,157
1383,smart,verify,148
1384,smart,verify,150
1385,smart,verify,150
1386,smart,verify,152
1387,smart,verify,150
1388,smart,verify,152
1389,smart,verify,151
1390,smart,verify,161
1391,smart,verify,171
1392,smart,verify,153
1393,smart,verify,160
1394,smart,verify,151
1395,smart,verify,150
1396,smart,verify,138
1397,smart,verify,152
1398,smart,verify,157
1399,smart,verify,11
1400,smart,verify,154
1401,smart,verify,149
1402,smart,verify,157
1403,smart,verify,159
1404,smart,verify,149
1405,smart,verify,156
1406,smart,verify,154
1407,smart,verify,149
1408,smart,verify,150
1409,smart,verify,153
1410,smart,verify,152
1411,smart,verify,154
1412,smart,verify,165
1413,smart,verify,154
1414,smart,verify,154
1415,smart,verify,158
1416,smart,verify,150
1417,smart,verify,152
1418,smart,verify,155
1419,smart,verify,149
1420,smart,verify,152
1421,smart,verify,154
1422,blind,sign,143
1423,blind,sign,134
1424,blind,sign,139
1425,blind,sign,140
1426,blind,sign,144
1427,blind,sign,124
1428,blind,sign,135
1429,blind,sign,112
1430,blind,sign,103
1431,blind,sign,102
1432,blind,sign,82
1433,blind,sign,63
1434,blind,sign,139
1435,blind,sign,136
1436,blind,sign,140
1437,blind,sign,120
1438,blind,sign,12
1439,blind,sign,2
1440,blind,sign,20
1441,blind,sign,10
1442,blind,sign,148
1443,blind,sign,113
1444,blind,sign,39
1445,blind,sign,20
1446,blind,sign,70
1447,blind,sign,78
1448,blind,sign,153
1449,blind,sign,38
1450,blind,sign,112
1451,blind,sign,159
1452,blind,sign,56
1453,blind,sign,130
1454,blind,sign,18
1455,blind,sign,148
1456,blind,sign,60
1457,blind,sign,40
1458,blind,sign,11
1459,blind,sign,109
1460,blind,sign,144
1461,blind,sign,29
1462,blind,sign,131
1463,blind,sign,24
1464,blind,sign,19
1465,blind,sign,126
1466,blind,sign,68
1467,blind,sign,116
1468,blind,sign,109
1469,blind,sign,67
1470,blind,sign,48
1471,blind,sign,93
1472,blind,sign,87
1473,blind,sign,18
1474,blind,sign,29
1475,blind,sign,3
1476,blind,sign,123
1477,blind,sign,87
1478,blind,sign,144
1479,blind,sign,42
1480,blind,sign,57
1481,blind,sign,88
1482,blind,sign,140
1483,blind,sign,80
1484,blind,sign,12
1485,blind,sign,92
1486,blind,sign,18
1487,blind,sign,23
1488,blind,sign,19
1489,blind,sign,104
1490,blind,sign,94
1491,blind,sign,47
1492,blind,sign,33
1493,blind,sign,6
1494,blind,sign,130
1495,blind,sign,74
1496,blind,sign,6
1497,blind,sign,137
1498,blind,sign,4
1499,blind,sign,48
1500,blind,sign,97
1501,blind,sign,93
1502,blind,sign,41
1503,blind,sign,22
1504,blind,sign,80
1505,blind,sign,136
1506,blind,sign,133
1507,blind,sign,51
1508,blind,sign,107
1509,blind,sign,1
1510,blind,sign,12
1511,blind,sign,132
1512,blind,sign,66
1513,blind,sign,72
1514,blind,sign,7
1515,blind,sign,38
1516,blind,sign,6
1517,blind,sign,103
1518,blind,sign,85
1519,blind,sign,6
1520,blind,sign,23
1521,blind,sign,4
1522,blind,sign,98
1523,blind,sign,70
1524,blind,sign,145
1525,blind,sign,36
1526,blind,sign,116
1527,blind,sign,62
1528,blind,sign,36
1529,blind,sign,147
1530,blind,sign,20
1531,blind,sign,58
1532,blind,sign,16
1533,blind,sign,38
1534,blind,sign,37
1535,blind,sign,86
1536,blind,sign,136
1537,blind,sign,144
1538,blind,sign,33
1539,blind,sign,19
1540,blind,sign,86
1541,blind,sign,17
1542,blind,sign,98
1543,blind,sign,150
1544,blind,sign,135
1545,blind,sign,111
1546,blind,verify,143
1547,blind,verify,134
1548,blind,verify,142
1549,blind,verify,141
1550,blind,verify,145
1551,blind,verify,124
1552,blind,verify,135
1553,blind,verify,112
1554,blind,verify,107
1555,blind,verify,102
1556,blind,verify,82
1557,blind,verify,63
1558,blind,verify,139
1559,blind,verify,136
1560,blind,verify,140
1561,blind,verify,120
1562,blind,verify,12
1563,blind,verify,2
1564,blind,verify,20
1565,blind,verify,10
1566,blind,verify,148
1567,blind,verify,121
1568,blind,verify,39
1569,blind,verify,20
1570,blind,verify,70
1571,blind,verify,78
1572,blind,verify,153
1573,blind,verify,38
1574,blind,verify,112
1575,blind,verify,159
1576,blind,verify,57
1577,blind,verify,130
1578,blind,verify,18
1579,blind,verify,150
1580,blind,verify,60
1581,blind,verify,40
1582,blind,verify,11
1583,blind,verify,109
1584,blind,verify,144
1585,blind,verify,30
1586,blind,verify,139
1587,blind,verify,28
1588,blind,verify,19
1589,blind,verify,132
1590,blind,verify,68
1591,blind,verify,116
1592,blind,verify,109
1593,blind,verify,67
1594,blind,verify,48
1595,blind,verify,93
1596,blind,verify,87
1597,blind,verify,18
1598,blind,verify,29
1599,blind,verify,3
1600,blind,verify,129
1601,blind,verify,87
1602,blind,verify,145
1603,blind,verify,43
1604,blind,verify,57
1605,blind,verify,88
1606,blind,verify,140
1607,blind,verify,80
1608,blind,verify,13
1609,blind,verify,92
1610,blind,verify,18
1611,blind,verify,24
1612,blind,verify,19
1613,blind,verify,104
1614,blind,verify,94
1615,blind,verify,47
1616,blind,verify,33
1617,blind,verify,6
1618,blind,verify,133
1619,blind,verify,79
1620,blind,verify,6
1621,blind,verify,139
1622,blind,verify,5
1623,blind,verify,48
1624,blind,verify,98
1625,blind,verify,93
1626,blind,verify,42
1627,blind,verify,22
1628,blind,verify,80
1629,blind,verify,136
1630,blind,verify,134
1631,blind,verify,52
1632,blind,verify,107
1633,blind,verify,8
1634,blind,verify,12
1635,blind,verify,138
1636,blind,verify,66
1637,blind,verify,72
1638,blind,verify,7
1639,blind,verify,38
1640,blind,verify,6
1641,blind,verify,103
1642,blind,verify,85
1643,blind,verify,6
1644,blind,verify,23
1645,blind,verify,4
1646,blind,verify,98
1647,blind,verify,73
1648,blind,verify,150
1649,blind,verify,36
1650,blind,verify,117
1651,blind,verify,62
1652,blind,verify,36
1653,blind,verify,147
1654,blind,verify,20
1655,blind,verify,58
1656,blind,verify,16
1657,blind,verify,38
1658,blind,verify,37
1659,blind,verify,86
1660,blind,verify,138
1661,blind,verify,144
1662,blind,verify,33
1663,blind,verify,19
1664,blind,verify,86
1665,blind,verify,20
1666,blind,verify,98
1667,blind,verify,158
1668,blind,verify,135
1669,blind,verify,116
1670,smart-prl,sign,150
1671,smart-prl,sign,152
1672,smart-prl,sign,155
1673,smart-prl,sign,156
1674,smart-prl,sign,150
1675,smart-prl,sign,150
1676,smart-prl,sign,152
1677,smart-prl,sign,159
1678,smart-prl,sign,147
1679,smart-prl,sign,151
1680,smart-prl,sign,148
1681,smart-prl,sign,151
1682,smart-prl,sign,154
1683,smart-prl,sign,149
1684,smart-prl,sign,149
1685,smart-prl,sign,151
1686,smart-prl,sign,61
1687,smart-prl,sign,155
1688,smart-prl,sign,154
1689,smart-prl,sign,150
1690,smart-prl,sign,153
1691,smart-prl,sign,151
1692,smart-prl,sign,149
1693,smart-prl,sign,158
1694,smart-prl,sign,163
1695,smart-prl,sign,148
1696,smart-prl,sign,153
1697,smart-prl,sign,153
1698,smart-prl,sign,153
1699,smart-prl,sign,27
1700,smart-prl,sign,150
1701,smart-prl,sign,150
1702,smart-prl,sign,148
1703,smart-prl,sign,151
1704,smart-prl,sign,91
1705,smart-prl,sign,153
1706,smart-prl,sign,152
1707,smart-prl,sign,149
1708,smart-prl,sign,152
1709,smart-prl,sign,150
1710,smart-prl,sign,146
1711,smart-prl,sign,154
1712,smart-prl,sign,128
1713,smart-prl,sign,152
1714,smart-prl,sign,150
1715,smart-prl,sign,169
1716,smart-prl,sign,156
1717,smart-prl,sign,150
1718,smart-prl,sign,148
1719,smart-prl,sign,101
1720,smart-prl,sign,150
1721,smart-prl,sign,149
1722,smart-prl,sign,155
1723,smart-prl,sign,150
1724,smart-prl,sign,152
1725,smart-prl,sign,153
1726,smart-prl,sign,151
1727,smart-prl,sign,150
1728,smart-prl,sign,150
1729,smart-prl,sign,150
1730,smart-prl,sign,154
1731,smart-prl,sign,151
1732,smart-prl,sign,151
1733,smart-prl,sign,153
1734,smart-prl,sign,153
1735,smart-prl,sign,155
1736,smart-prl,sign,153
1737,smart-prl,sign,154
1738,smart-prl,sign,149
1739,smart-prl,sign,148
1740,smart-prl,sign,149
1741,smart-prl,sign,154
1742,smart-prl,sign,147
1743,smart-prl,sign,152
1744,smart-prl,sign,152
1745,smart-prl,sign,158
1746,smart-prl,sign,156
1747,smart-prl,sign,160
1748,smart-prl,sign,151
1749,smart-prl,sign,151
1750,smart-prl,sign,147
1751,smart-prl,sign,146
1752,smart-prl,sign,144
1753,smart-prl,sign,154
1754,smart-prl,sign,150
1755,smart-prl,sign,147
1756,smart-prl,sign,150
1757,smart-prl,sign,159
1758,smart-prl,sign,149
1759,smart-prl,sign,154
1760,smart-prl,sign,151
1761,smart-prl,sign,153
1762,smart-prl,sign,161
1763,smart-prl,sign,147
1764,smart-prl,sign,146
1765,smart-prl,sign,154
1766,smart-prl,sign,151
1767,smart-prl,sign,148
1768,smart-prl,sign,150
1769,smart-prl,sign,149
1770,smart-prl,sign,155
1771,smart-prl,sign,151
1772,smart-prl,sign,152
1773,smart-prl,sign,151
1774,smart-prl,sign,154
1775,smart-prl,sign,150
1776,smart-prl,sign,160
1777,smart-prl,sign,40
1778,smart-prl,sign,150
1779,smart-prl,sign,40
1780,smart-prl,sign,153
1781,smart-prl,sign,154
1782,smart-prl,sign,152
1783,smart-prl,sign,1
1784,smart-prl,sign,18
1785,smart-prl,sign,154
1786,smart-prl,sign,150
1787,smart-prl,sign,152
1788,smart-prl,sign,102
1789,smart-prl,sign,154
1790,smart-prl,sign,152
1791,smart-prl,sign,153
1792,smart-prl,sign,51
1793,smart-prl,sign,146
1794,smart-prl,sign,149
1795,smart-prl,sign,149
1796,smart-prl,sign,153
1797,smart-prl,sign,149
1798,smart-prl,sign,152
1799,smart-prl,sign,156
1800,smart-prl,sign,149
1801,smart-prl,sign,155
1802,smart-prl,sign,152
1803,smart-prl,sign,159
1804,smart-prl,sign,152
1805,smart-prl,sign,154
1806,smart-prl,sign,155
1807,smart-prl,sign,146
1808,smart-prl,sign,152
1809,smart-prl,sign,148
1810,smart-prl,sign,158
1811,smart-prl,sign,148
1812,smart-prl,sign,39
1813,smart-prl,sign,8
1814,smart-prl,sign,154
1815,smart-prl,sign,149
1816,smart-prl,sign,148
1817,smart-prl,sign,150
1818,smart-prl,sign,151
1819,smart-prl,sign,144
1820,smart-prl,sign,152
1821,smart-prl,sign,153
1822,smart-prl,sign,158
1823,smart-prl,sign,162
1824,smart-prl,sign,152
1825,smart-prl,sign,156
1826,smart-prl,sign,155
1827,smart-prl,sign,150
1828,smart-prl,sign,154
1829,smart-prl,sign,155
1830,smart-prl,sign,151
1831,smart-prl,sign,154
1832,smart-prl,sign,154
1833,smart-prl,sign,145
1834,smart-prl,sign,149
1835,smart-prl,sign,155
1836,smart-prl,sign,147
1837,smart-prl,sign,154
1838,smart-prl,sign,155
1839,smart-prl,sign,146
1840,smart-prl,sign,21
1841,smart-prl,sign,150
1842,smart-prl,sign,156
1843,smart-prl,sign,152
1844,smart-prl,sign,149
1845,smart-prl,sign,148
1846,smart-prl,sign,156
1847,smart-prl,sign,33
1848,smart-prl,sign,155
1849,smart-prl,sign,158
1850,smart-prl,sign,146
1851,smart-prl,sign,152
1852,smart-prl,sign,158
1853,smart-prl,sign,148
1854,smart-prl,sign,148
1855,smart-prl,sign,143
1856,smart-prl,sign,153
1857,smart-prl,sign,154
1858,smart-prl,sign,22
1859,smart-prl,sign,156
1860,smart-prl,sign,152
1861,smart-prl,sign,149
1862,smart-prl,sign,151
1863,smart-prl,sign,149
1864,smart-prl,sign,152
1865,smart-prl,sign,161
1866,smart-prl,sign,152
1867,smart-prl,sign,154
1868,smart-prl,sign,152
1869,smart-prl,sign,150
1870,smart-prl,sign,152
1871,smart-prl,sign,156
1872,smart-prl,sign,150
1873,smart-prl,sign,151
1874,smart-prl,sign,151
1875,smart-prl,sign,155
1876,smart-prl,sign,148
1877,smart-prl,sign,151
1878,smart-prl,sign,147
1879,smart-prl,sign,153
1880,smart-prl,sign,154
1881,smart-prl,sign,42
1882,smart-prl,sign,165
1883,smart-prl,sign,150
1884,smart-prl,sign,70
1885,smart-prl,sign,163
1886,smart-prl,sign,150
1887,smart-prl,sign,155
1888,smart-prl,sign,149
1889,smart-prl,sign,153
1890,smart-prl,sign,149
1891,smart-prl,sign,152
1892,smart-prl,sign,148
1893,smart-prl,sign,55
1894,smart-prl,sign,151
1895,smart-prl,sign,159
1896,smart-prl,sign,151
1897,smart-prl,sign,120
1898,smart-prl,sign,150
1899,smart-prl,sign,148
1900,smart-prl,sign,155
1901,smart-prl,sign,152
1902,smart-prl,sign,152
1903,smart-prl,sign,153
1904,smart-prl,sign,154
1905,smart-prl,sign,153
1906,smart-prl,sign,153
1907,smart-prl,sign,73
1908,smart-prl,sign,143
1909,smart-prl,sign,91
1910,smart-prl,sign,155
1911,smart-prl,sign,155
1912,smart-prl,sign,152
1913,smart-prl,sign,153
1914,smart-prl,sign,150
1915,smart-prl,sign,151
1916,smart-prl,sign,156
1917,smart-prl,sign,157
1918,smart-prl,sign,19
1919,smart-prl,sign,151
1920,smart-prl,sign,155
1921,smart-prl,sign,151
1922,smart-prl,sign,150
1923,smart-prl,sign,151
1924,smart-prl,sign,153
1925,smart-prl,sign,158
1926,smart-prl,sign,151
1927,smart-prl,sign,150
1928,smart-prl,sign,151
1929,smart-prl,verify,127
1930,smart-prl,verify,152
1931,smart-prl,verify,143
1932,smart-prl,verify,132
1933,smart-prl,verify,146
1934,smart-prl,verify,136
1935,smart-prl,verify,126
1936,smart-prl,verify,132
1937,smart-prl,verify,105
1938,smart-prl,verify,141
1939,smart-prl,verify,140
1940,smart-prl,verify,129
1941,smart-prl,verify,122
1942,smart-prl,verify,109
1943,smart-prl,verify,101
1944,smart-prl,verify,124
1945,smart-prl,verify,1
1946,smart-prl,verify,61
1947,smart-prl,verify,143
1948,smart-prl,verify,154
1949,smart-prl,verify,119
1950,smart-prl,verify,140
1951,smart-prl,verify,129
1952,smart-prl,verify,149
1953,smart-prl,verify,131
1954,smart-prl,verify,128
1955,smart-prl,verify,123
1956,smart-prl,verify,125
1957,smart-prl,verify,113
1958,smart-prl,verify,106
1959,smart-prl,verify,27
1960,smart-prl,verify,138
1961,smart-prl,verify,124
1962,smart-prl,verify,115
1963,smart-prl,verify,128
1964,smart-prl,verify,85
1965,smart-prl,verify,88
1966,smart-prl,verify,143
1967,smart-prl,verify,119
1968,smart-prl,verify,130
1969,smart-prl,verify,101
1970,smart-prl,verify,92
1971,smart-prl,verify,40
1972,smart-prl,verify,134
1973,smart-prl,verify,111
1974,smart-prl,verify,131
1975,smart-prl,verify,146
1976,smart-prl,verify,117
1977,smart-prl,verify,130
1978,smart-prl,verify,121
1979,smart-prl,verify,143
1980,smart-prl,verify,99
1981,smart-prl,verify,118
1982,smart-prl,verify,135
1983,smart-prl,verify,108
1984,smart-prl,verify,98
1985,smart-prl,verify,111
1986,smart-prl,verify,94
1987,smart-prl,verify,132
1988,smart-prl,verify,122
1989,smart-prl,verify,111
1990,smart-prl,verify,123
1991,smart-prl,verify,142
1992,smart-prl,verify,132
1993,smart-prl,verify,142
1994,smart-prl,verify,130
1995,smart-prl,verify,27
1996,smart-prl,verify,147
1997,smart-prl,verify,127
1998,smart-prl,verify,130
1999,smart-prl,verify,137
2000,smart-prl,verify,124
2001,smart-prl,verify,128
2002,smart-prl,verify,129
2003,smart-prl,verify,93
2004,smart-prl,verify,135
2005,smart-prl,verify,2
2006,smart-prl,verify,152
2007,smart-prl,verify,115
2008,smart-prl,verify,136
2009,smart-prl,verify,135
2010,smart-prl,verify,100
2011,smart-prl,verify,105
2012,smart-prl,verify,94
2013,smart-prl,verify,134
2014,smart-prl,verify,127
2015,smart-prl,verify,144
2016,smart-prl,verify,136
2017,smart-prl,verify,129
2018,smart-prl,verify,112
2019,smart-prl,verify,144
2020,smart-prl,verify,134
2021,smart-prl,verify,134
2022,smart-prl,verify,138
2023,smart-prl,verify,122
2024,smart-prl,verify,105
2025,smart-prl,verify,142
2026,smart-prl,verify,127
2027,smart-prl,verify,117
2028,smart-prl,verify,107
2029,smart-prl,verify,135
2030,smart-prl,verify,117
2031,smart-prl,verify,123
2032,smart-prl,verify,64
2033,smart-prl,verify,133
2034,smart-prl,verify,146
2035,smart-prl,verify,144
2036,smart-prl,verify,130
2037,smart-prl,verify,115
2038,smart-prl,verify,125
2039,smart-prl,verify,136
2040,smart-prl,verify,116
2041,smart-prl,verify,87
2042,smart-prl,verify,129
2043,smart-prl,verify,49
2044,smart-prl,verify,106
2045,smart-prl,verify,117
2046,smart-prl,verify,141
2047,smart-prl,verify,67
2048,smart-prl,verify,19
2049,smart-prl,verify,149
2050,smart-prl,verify,140
2051,smart-prl,verify,120
2052,smart-prl,verify,2
2053,smart-prl,verify,90
2054,smart-prl,verify,143
2055,smart-prl,verify,123
2056,smart-prl,verify,140
2057,smart-prl,verify,91
2058,smart-prl,verify,98
2059,smart-prl,verify,111
2060,smart-prl,verify,109
2061,smart-prl,verify,121
2062,smart-prl,verify,2
2063,smart-prl,verify,126
2064,smart-prl,verify,126
2065,smart-prl,verify,123
2066,smart-prl,verify,130
2067,smart-prl,verify,136
2068,smart-prl,verify,151
2069,smart-prl,verify,127
2070,smart-prl,verify,128
2071,smart-prl,verify,133
2072,smart-prl,verify,125
2073,smart-prl,verify,117
2074,smart-prl,verify,10
2075,smart-prl,verify,113
2076,smart-prl,verify,146
2077,smart-prl,verify,132
2078,smart-prl,verify,101
2079,smart-prl,verify,31
2080,smart-prl,verify,75
2081,smart-prl,verify,126
2082,smart-prl,verify,132
2083,smart-prl,verify,120
2084,smart-prl,verify,110
2085,smart-prl,verify,131
2086,smart-prl,verify,110
2087,smart-prl,verify,118
2088,smart-prl,verify,135
2089,smart-prl,verify,131
2090,smart-prl,verify,128
2091,smart-prl,verify,118
2092,smart-prl,verify,138
2093,smart-prl,verify,123
2094,smart-prl,verify,103
2095,smart-prl,verify,145
2096,smart-prl,verify,134
2097,smart-prl,verify,146
2098,smart-prl,verify,118
2099,smart-prl,verify,131
2100,smart-prl,verify,39
2101,smart-prl,verify,66
2102,smart-prl,verify,144
2103,smart-prl,verify,122
2104,smart-prl,verify,124
2105,smart-prl,verify,99
2106,smart-prl,verify,147
2107,smart-prl,verify,113
2108,smart-prl,verify,141
2109,smart-prl,verify,120
2110,smart-prl,verify,122
2111,smart-prl,verify,113
2112,smart-prl,verify,120
2113,smart-prl,verify,120
2114,smart-prl,verify,143
2115,smart-prl,verify,132
2116,smart-prl,verify,33
2117,smart-prl,verify,89
2118,smart-prl,verify,136
2119,smart-prl,verify,95
2120,smart-prl,verify,148
2121,smart-prl,verify,139
2122,smart-prl,verify,119
2123,smart-prl,verify,127
2124,smart-prl,verify,131
2125,smart-prl,verify,137
2126,smart-prl,verify,118
2127,smart-prl,verify,40
2128,smart-prl,verify,127
2129,smart-prl,verify,136
2130,smart-prl,verify,130
2131,smart-prl,verify,126
2132,smart-prl,verify,142
2133,smart-prl,verify,121
2134,smart-prl,verify,41
2135,smart-prl,verify,132
2136,smart-prl,verify,120
2137,smart-prl,verify,146
2138,smart-prl,verify,128
2139,smart-prl,verify,132
2140,smart-prl,verify,123
2141,smart-prl,verify,122
2142,smart-prl,verify,130
2143,smart-prl,verify,120
2144,smart-prl,verify,100
2145,smart-prl,verify,111
2146,smart-prl,verify,119
2147,smart-prl,verify,134
2148,smart-prl,verify,139
2149,smart-prl,verify,130
2150,smart-prl,verify,134
2151,smart-prl,verify,100
2152,smart-prl,verify,140
2153,smart-prl,verify,120
2154,smart-prl,verify,117
2155,smart-prl,verify,138
2156,smart-prl,verify,132
2157,smart-prl,verify,112
2158,smart-prl,verify,140
2159,smart-prl,verify,136
2160,smart-prl,verify,145
2161,smart-prl,verify,135
2162,smart-prl,verify,39
2163,smart-prl,verify,145
2164,smart-prl,verify,49
2165,smart-prl,verify,144
2166,smart-prl,verify,134
2167,smart-prl,verify,131
2168,smart-prl,verify,114
2169,smart-prl,verify,148
2170,smart-prl,verify,140
2171,smart-prl,verify,150
2172,smart-prl,verify,130
2173,smart-prl,verify,119
2174,smart-prl,verify,138
2175,smart-prl,verify,150
2176,smart-prl,verify,136
2177,smart-prl,verify,110
2178,smart-prl,verify,98
2179,smart-prl,verify,135
2180,smart-prl,verify,74
2181,smart-prl,verify,106
2182,smart-prl,verify,77
2183,smart-prl,verify,127
2184,smart-prl,verify,145
2185,smart-prl,verify,125
2186,smart-prl,verify,115
2187,smart-prl,verify,122
2188,smart-prl,verify,115
2189,smart-prl,verify,88
2190,smart-prl,verify,128
2191,smart-prl,verify,147
2192,smart-prl,verify,124
2193,smart-prl,verify,110
2194,smart-prl,verify,108
2195,smart-prl,verify,138
2196,smart-prl,verify,144
2197,smart-prl,verify,118
2198,smart-prl,verify,90
2199,smart-prl,verify,137
2200,smart-prl,verify,116
2201,smart-prl,verify,5
